id,key,value,type 
877218932,source,CanVec 6.0 - NRCan,regular
877218932,city,Edmonton,addr
877218932,street,120 Street   NW,addr
877218932,housenumber,8375,addr
877218937,source,CanVec 6.0 - NRCan,regular
877218937,city,Edmonton,addr
877218937,street,71 Avenue   NW,addr
877218937,housenumber,10802,addr
877218943,source,CanVec 6.0 - NRCan,regular
877218943,city,Edmonton,addr
877218943,street,116 Street   NW,addr
877218943,housenumber,7623,addr
877218946,source,CanVec 6.0 - NRCan,regular
877218946,city,Edmonton,addr
877218946,street,111 Street   NW,addr
877218946,housenumber,9003,addr
877218949,source,CanVec 6.0 - NRCan,regular
877218949,city,Edmonton,addr
877218949,street,105 Street NW,addr
877218949,housenumber,8004,addr
877218955,source,CanVec 6.0 - NRCan,regular
877218955,city,Edmonton,addr
877218955,street,105a Street   NW,addr
877218955,housenumber,7023,addr
877218956,source,CanVec 6.0 - NRCan,regular
877218956,city,Edmonton,addr
877218956,street,86 Avenue NW,addr
877218956,housenumber,10456,addr
877218959,source,CanVec 6.0 - NRCan,regular
877218959,city,Edmonton,addr
877218959,street,111 Street   NW,addr
877218959,housenumber,7402,addr
877218961,source,CanVec 6.0 - NRCan,regular
877218961,city,Edmonton,addr
877218961,street,139 Street   NW,addr
877218961,housenumber,9019,addr
877218967,source,CanVec 6.0 - NRCan,regular
877218967,city,Edmonton,addr
877218967,street,76 Avenue   NW,addr
877218967,housenumber,11824,addr
877218968,source,CanVec 6.0 - NRCan,regular
877218968,city,Edmonton,addr
877218968,street,106 Street   NW,addr
877218968,housenumber,6702,addr
877218969,source,CanVec 6.0 - NRCan,regular
877218969,city,Edmonton,addr
877218969,street,107 Street   NW,addr
877218969,housenumber,6824,addr
877218972,source,CanVec 6.0 - NRCan,regular
877218972,city,Edmonton,addr
877218972,street,65 Avenue   NW,addr
877218972,housenumber,10922,addr
877218978,source,CanVec 6.0 - NRCan,regular
877218978,city,Edmonton,addr
877218978,street,81 Avenue NW,addr
877218978,housenumber,10602,addr
877218982,source,CanVec 6.0 - NRCan,regular
877218982,city,Edmonton,addr
877218982,street,126 Street NW,addr
877218982,housenumber,6523,addr
877218983,source,CanVec 6.0 - NRCan,regular
877218983,city,Edmonton,addr
877218983,street,Saskatchewan South Drive   NW,addr
877218983,housenumber,192,addr
877218984,source,CanVec 6.0 - NRCan,regular
877218984,city,Edmonton,addr
877218984,street,116 Street   NW,addr
877218984,housenumber,7824,addr
877218986,source,CanVec 6.0 - NRCan,regular
877218986,city,Edmonton,addr
877218986,street,68 Avenue   NW,addr
877218986,housenumber,10755,addr
877218989,source,CanVec 6.0 - NRCan,regular
877218989,city,Edmonton,addr
877218989,street,111 Street   NW,addr
877218989,housenumber,7223,addr
877218994,source,CanVec 6.0 - NRCan,regular
877218994,city,Edmonton,addr
877218994,street,122 Street   NW,addr
877218994,housenumber,6260,addr
877218996,source,CanVec 6.0 - NRCan,regular
877218996,city,Edmonton,addr
877218996,street,114 Street   NW,addr
877218996,housenumber,8839,addr
877218997,source,CanVec 6.0 - NRCan,regular
877218997,city,Edmonton,addr
877218997,street,78 Avenue   NW,addr
877218997,housenumber,10759,addr
877218999,source,CanVec 6.0 - NRCan,regular
877218999,city,Edmonton,addr
877218999,street,78 Avenue   NW,addr
877218999,housenumber,11101,addr
877219001,source,CanVec 6.0 - NRCan,regular
877219001,city,Edmonton,addr
877219001,street,105 Street NW,addr
877219001,housenumber,8303,addr
877219003,source,CanVec 6.0 - NRCan,regular
877219003,city,Edmonton,addr
877219003,street,78 Avenue   NW,addr
877219003,housenumber,10703,addr
877219012,source,CanVec 6.0 - NRCan,regular
877219012,city,Edmonton,addr
877219012,street,105 Street   NW,addr
877219012,housenumber,7004,addr
877219013,source,CanVec 6.0 - NRCan,regular
877219013,city,Edmonton,addr
877219013,street,65 Avenue   NW,addr
877219013,housenumber,11160,addr
877219014,source,CanVec 6.0 - NRCan,regular
877219014,city,Edmonton,addr
877219014,street,115 Street   NW,addr
877219014,housenumber,7403,addr
877219016,source,CanVec 6.0 - NRCan,regular
877219016,city,Edmonton,addr
877219016,street,73 Avenue   NW,addr
877219016,housenumber,10500,addr
877219017,source,CanVec 6.0 - NRCan,regular
877219017,city,Edmonton,addr
877219017,street,86 Avenue   NW,addr
877219017,housenumber,11057,addr
877219018,source,CanVec 6.0 - NRCan,regular
877219018,city,Edmonton,addr
877219018,street,71 Avenue   NW,addr
877219018,housenumber,11660,addr
877219019,source,CanVec 6.0 - NRCan,regular
877219019,city,Edmonton,addr
877219019,street,112 Street NW,addr
877219019,housenumber,8404,addr
877219020,source,CanVec 6.0 - NRCan,regular
877219020,city,Edmonton,addr
877219020,street,70 Avenue   NW,addr
877219020,housenumber,10764,addr
877219022,source,CanVec 6.0 - NRCan,regular
877219022,city,Edmonton,addr
877219022,street,90 Avenue   NW,addr
877219022,housenumber,13816,addr
877219026,source,CanVec 6.0 - NRCan,regular
877219026,city,Edmonton,addr
877219026,street,73 Avenue   NW,addr
877219026,housenumber,10760,addr
877219028,source,CanVec 6.0 - NRCan,regular
877219028,city,Edmonton,addr
877219028,street,105 Street NW,addr
877219028,housenumber,8634,addr
877219031,source,CanVec 6.0 - NRCan,regular
877219031,city,Edmonton,addr
877219031,street,Valleyview Point   NW,addr
877219031,housenumber,10,addr
877219033,source,CanVec 6.0 - NRCan,regular
877219033,city,Edmonton,addr
877219033,street,107 Street   NW,addr
877219033,housenumber,7703,addr
877219039,source,CanVec 6.0 - NRCan,regular
877219039,city,Edmonton,addr
877219039,street,92 Avenue   NW,addr
877219039,housenumber,11724,addr
877219042,source,CanVec 6.0 - NRCan,regular
877219042,city,Edmonton,addr
877219042,street,72 Avenue   NW,addr
877219042,housenumber,11824,addr
877219048,source,CanVec 6.0 - NRCan,regular
877219048,city,Edmonton,addr
877219048,street,139 Street   NW,addr
877219048,housenumber,9004,addr
877219049,source,CanVec 6.0 - NRCan,regular
877219049,city,Edmonton,addr
877219049,street,University Avenue   NW,addr
877219049,housenumber,11559,addr
877219050,source,CanVec 6.0 - NRCan,regular
877219050,city,Edmonton,addr
877219050,street,66 Avenue   NW,addr
877219050,housenumber,10846,addr
877219055,source,CanVec 6.0 - NRCan,regular
877219055,city,Edmonton,addr
877219055,street,107 Street   NW,addr
877219055,housenumber,7629,addr
877219060,source,CanVec 6.0 - NRCan,regular
877219060,city,Edmonton,addr
877219060,street,Grand View Drive NW,addr
877219060,housenumber,6203,addr
877219061,source,CanVec 6.0 - NRCan,regular
877219061,city,Edmonton,addr
877219061,street,114 Street   NW,addr
877219061,housenumber,7203,addr
877219062,source,CanVec 6.0 - NRCan,regular
877219062,city,Edmonton,addr
877219062,street,110 Street   NW,addr
877219062,housenumber,6728,addr
877219063,source,CanVec 6.0 - NRCan,regular
877219063,city,Edmonton,addr
877219063,street,111 Street   NW,addr
877219063,housenumber,8304,addr
877219064,source,CanVec 6.0 - NRCan,regular
877219064,city,Edmonton,addr
877219064,street,79 Avenue   NW,addr
877219064,housenumber,11403,addr
877219065,source,CanVec 6.0 - NRCan,regular
877219065,city,Edmonton,addr
877219065,street,66 Avenue   NW,addr
877219065,housenumber,10603,addr
877219066,source,CanVec 6.0 - NRCan,regular
877219066,city,Edmonton,addr
877219066,street,118 Street   NW,addr
877219066,housenumber,7703,addr
877219067,source,CanVec 6.0 - NRCan,regular
877219067,city,Edmonton,addr
877219067,street,110 Street   NW,addr
877219067,housenumber,6902,addr
877219068,source,CanVec 6.0 - NRCan,regular
877219068,city,Edmonton,addr
877219068,street,81 Avenue NW,addr
877219068,housenumber,10459,addr
877219069,source,CanVec 6.0 - NRCan,regular
877219069,city,Edmonton,addr
877219069,street,111 Street   NW,addr
877219069,housenumber,8024,addr
877219070,source,CanVec 6.0 - NRCan,regular
877219070,city,Edmonton,addr
877219070,street,66 Avenue NW,addr
877219070,housenumber,13024,addr
877219071,source,CanVec 6.0 - NRCan,regular
877219071,city,Edmonton,addr
877219071,street,63 Avenue   NW,addr
877219071,housenumber,12204,addr
877219073,source,CanVec 6.0 - NRCan,regular
877219073,city,Edmonton,addr
877219073,street,107 Street NW,addr
877219073,housenumber,7923,addr
877219074,source,CanVec 6.0 - NRCan,regular
877219074,city,Edmonton,addr
877219074,street,University Avenue   NW,addr
877219074,housenumber,11207,addr
877219075,source,CanVec 6.0 - NRCan,regular
877219075,city,Edmonton,addr
877219075,street,107 Street   NW,addr
877219075,housenumber,7104,addr
877219076,source,CanVec 6.0 - NRCan,regular
877219076,city,Edmonton,addr
877219076,street,108 Street NW,addr
877219076,housenumber,7804,addr
877219077,source,CanVec 6.0 - NRCan,regular
877219077,city,Edmonton,addr
877219077,street,109 Street   NW,addr
877219077,housenumber,7003,addr
877219079,source,CanVec 6.0 - NRCan,regular
877219079,city,Edmonton,addr
877219079,street,138 Street NW,addr
877219079,housenumber,8023,addr
877219080,source,CanVec 6.0 - NRCan,regular
877219080,city,Edmonton,addr
877219080,street,106 Street   NW,addr
877219080,housenumber,6828,addr
877219081,source,CanVec 6.0 - NRCan,regular
877219081,city,Edmonton,addr
877219081,street,126 Street NW,addr
877219081,housenumber,6303,addr
877219083,source,CanVec 6.0 - NRCan,regular
877219083,city,Edmonton,addr
877219083,street,70 Avenue   NW,addr
877219083,housenumber,10604,addr
877219084,source,CanVec 6.0 - NRCan,regular
877219084,city,Edmonton,addr
877219084,street,71 Avenue   NW,addr
877219084,housenumber,11540,addr
877219085,source,CanVec 6.0 - NRCan,regular
877219085,city,Edmonton,addr
877219085,street,108 Street   NW,addr
877219085,housenumber,7203,addr
877219087,source,CanVec 6.0 - NRCan,regular
877219087,city,Edmonton,addr
877219087,street,108 Street NW,addr
877219087,housenumber,8104,addr
877219089,source,CanVec 6.0 - NRCan,regular
877219089,city,Edmonton,addr
877219089,street,116 Street   NW,addr
877219089,housenumber,9039,addr
877219091,source,CanVec 6.0 - NRCan,regular
877219091,city,Edmonton,addr
877219091,street,109 Street   NW,addr
877219091,housenumber,6923,addr
877219093,source,CanVec 6.0 - NRCan,regular
877219093,city,Edmonton,addr
877219093,street,79 Avenue NW,addr
877219093,housenumber,10502,addr
877219094,source,CanVec 6.0 - NRCan,regular
877219094,city,Edmonton,addr
877219094,street,83 Avenue NW,addr
877219094,housenumber,10853,addr
877219097,source,CanVec 6.0 - NRCan,regular
877219097,city,Edmonton,addr
877219097,street,Grand View Drive NW,addr
877219097,housenumber,12803,addr
877219098,source,CanVec 6.0 - NRCan,regular
877219098,city,Edmonton,addr
877219098,street,Saskatchewan Drive   NW,addr
877219098,housenumber,7377,addr
877219099,source,CanVec 6.0 - NRCan,regular
877219099,city,Edmonton,addr
877219099,street,112 Street   NW,addr
877219099,housenumber,7202,addr
877219100,source,CanVec 6.0 - NRCan,regular
877219100,city,Edmonton,addr
877219100,street,74 Avenue   NW,addr
877219100,housenumber,11821,addr
877219101,source,CanVec 6.0 - NRCan,regular
877219101,city,Edmonton,addr
877219101,street,109a Street   NW,addr
877219101,housenumber,6221,addr
877219102,source,CanVec 6.0 - NRCan,regular
877219102,city,Edmonton,addr
877219102,street,108 Street NW,addr
877219102,housenumber,8303,addr
877219103,source,CanVec 6.0 - NRCan,regular
877219103,city,Edmonton,addr
877219103,street,133 Street NW,addr
877219103,housenumber,8103,addr
877219104,source,CanVec 6.0 - NRCan,regular
877219104,city,Edmonton,addr
877219104,street,112a Street   NW,addr
877219104,housenumber,6281,addr
877219105,source,CanVec 6.0 - NRCan,regular
877219105,city,Edmonton,addr
877219105,street,77 Avenue   NW,addr
877219105,housenumber,11202,addr
877219109,source,CanVec 6.0 - NRCan,regular
877219109,city,Edmonton,addr
877219109,street,106 Street NW,addr
877219109,housenumber,8003,addr
877219110,source,CanVec 6.0 - NRCan,regular
877219110,city,Edmonton,addr
877219110,street,74 Avenue   NW,addr
877219110,housenumber,11654,addr
877219111,source,CanVec 6.0 - NRCan,regular
877219111,city,Edmonton,addr
877219111,street,86 Avenue NW,addr
877219111,housenumber,10828,addr
877219112,source,CanVec 6.0 - NRCan,regular
877219112,city,Edmonton,addr
877219112,street,114a Street   NW,addr
877219112,housenumber,7231,addr
877219114,source,CanVec 6.0 - NRCan,regular
877219114,city,Edmonton,addr
877219114,street,120 Street   NW,addr
877219114,housenumber,8704,addr
877219116,source,CanVec 6.0 - NRCan,regular
877219116,city,Edmonton,addr
877219116,street,82 Avenue   NW,addr
877219116,housenumber,11047,addr
877219118,source,CanVec 6.0 - NRCan,regular
877219118,city,Edmonton,addr
877219118,street,Grand View Drive NW,addr
877219118,housenumber,13136,addr
877219119,source,CanVec 6.0 - NRCan,regular
877219119,city,Edmonton,addr
877219119,street,113 Street   NW,addr
877219119,housenumber,7040,addr
877219120,source,CanVec 6.0 - NRCan,regular
877219120,city,Edmonton,addr
877219120,street,65 Avenue   NW,addr
877219120,housenumber,11157,addr
877219121,source,CanVec 6.0 - NRCan,regular
877219121,city,Edmonton,addr
877219121,street,Saskatchewan Drive   NW,addr
877219121,housenumber,11003,addr
877219122,source,CanVec 6.0 - NRCan,regular
877219122,city,Edmonton,addr
877219122,street,105 Street   NW,addr
877219122,housenumber,6303,addr
877219123,source,CanVec 6.0 - NRCan,regular
877219123,city,Edmonton,addr
877219123,street,73 Avenue   NW,addr
877219123,housenumber,11806,addr
877219124,source,CanVec 6.0 - NRCan,regular
877219124,city,Edmonton,addr
877219124,street,107 Street   NW,addr
877219124,housenumber,6704,addr
877219126,source,CanVec 6.0 - NRCan,regular
877219126,city,Edmonton,addr
877219126,street,70 Avenue   NW,addr
877219126,housenumber,11203,addr
877219128,source,CanVec 6.0 - NRCan,regular
877219128,city,Edmonton,addr
877219128,street,106 Street NW,addr
877219128,housenumber,8502,addr
877219129,source,CanVec 6.0 - NRCan,regular
877219129,city,Edmonton,addr
877219129,street,117 Street   NW,addr
877219129,housenumber,8746,addr
877219130,source,CanVec 6.0 - NRCan,regular
877219130,city,Edmonton,addr
877219130,street,116 Street   NW,addr
877219130,housenumber,9103,addr
877219131,source,CanVec 6.0 - NRCan,regular
877219131,city,Edmonton,addr
877219131,street,119 Street   NW,addr
877219131,housenumber,7103,addr
877219132,source,CanVec 6.0 - NRCan,regular
877219132,city,Edmonton,addr
877219132,street,83 Avenue   NW,addr
877219132,housenumber,10959,addr
877219133,source,CanVec 6.0 - NRCan,regular
877219133,city,Edmonton,addr
877219133,street,Saskatchewan Drive NW,addr
877219133,housenumber,8736,addr
877219135,source,CanVec 6.0 - NRCan,regular
877219135,city,Edmonton,addr
877219135,street,University Avenue   NW,addr
877219135,housenumber,11303,addr
877219136,source,CanVec 6.0 - NRCan,regular
877219136,city,Edmonton,addr
877219136,street,113 Street   NW,addr
877219136,housenumber,7504,addr
877219138,source,CanVec 6.0 - NRCan,regular
877219138,city,Edmonton,addr
877219138,street,120 Street NW,addr
877219138,housenumber,8734,addr
877219139,source,CanVec 6.0 - NRCan,regular
877219139,city,Edmonton,addr
877219139,street,87 Avenue   NW,addr
877219139,housenumber,11748,addr
877219141,source,CanVec 6.0 - NRCan,regular
877219141,city,Edmonton,addr
877219141,street,113 Street   NW,addr
877219141,housenumber,6004,addr
877219142,source,CanVec 6.0 - NRCan,regular
877219142,city,Edmonton,addr
877219142,street,106 Street NW,addr
877219142,housenumber,7803,addr
877219143,source,CanVec 6.0 - NRCan,regular
877219143,city,Edmonton,addr
877219143,street,111 Street   NW,addr
877219143,housenumber,6803,addr
877219144,source,CanVec 6.0 - NRCan,regular
877219144,city,Edmonton,addr
877219144,street,105 Street NW,addr
877219144,housenumber,8524,addr
877219146,source,CanVec 6.0 - NRCan,regular
877219146,city,Edmonton,addr
877219146,street,113 Street   NW,addr
877219146,housenumber,7503,addr
877219147,source,CanVec 6.0 - NRCan,regular
877219147,city,Edmonton,addr
877219147,street,Buena Vista Road NW,addr
877219147,housenumber,13523,addr
877219149,source,CanVec 6.0 - NRCan,regular
877219149,city,Edmonton,addr
877219149,street,66 Avenue   NW,addr
877219149,housenumber,10523,addr
877219150,source,CanVec 6.0 - NRCan,regular
877219150,city,Edmonton,addr
877219150,street,73 Avenue   NW,addr
877219150,housenumber,11802,addr
877219151,source,CanVec 6.0 - NRCan,regular
877219151,city,Edmonton,addr
877219151,street,139 Street   NW,addr
877219151,housenumber,9020,addr
877219153,source,CanVec 6.0 - NRCan,regular
877219153,city,Edmonton,addr
877219153,street,63 Avenue   NW,addr
877219153,housenumber,10604,addr
877219159,source,CanVec 6.0 - NRCan,regular
877219159,city,Edmonton,addr
877219159,street,University Avenue   NW,addr
877219159,housenumber,10847,addr
877219161,source,CanVec 6.0 - NRCan,regular
877219161,city,Edmonton,addr
877219161,street,68 Avenue   NW,addr
877219161,housenumber,11104,addr
877219170,source,CanVec 6.0 - NRCan,regular
877219170,city,Edmonton,addr
877219170,street,University Avenue   NW,addr
877219170,housenumber,10603,addr
877219171,source,CanVec 6.0 - NRCan,regular
877219171,city,Edmonton,addr
877219171,street,91 Avenue   NW,addr
877219171,housenumber,11704,addr
877219172,source,CanVec 6.0 - NRCan,regular
877219172,city,Edmonton,addr
877219172,street,105a Street   NW,addr
877219172,housenumber,7503,addr
877219173,source,CanVec 6.0 - NRCan,regular
877219173,city,Edmonton,addr
877219173,street,81 Avenue   NW,addr
877219173,housenumber,10903,addr
877219180,source,CanVec 6.0 - NRCan,regular
877219180,city,Edmonton,addr
877219180,street,118 Street   NW,addr
877219180,housenumber,7504,addr
877219181,source,CanVec 6.0 - NRCan,regular
877219181,city,Edmonton,addr
877219181,street,109 Street   NW,addr
877219181,housenumber,8701,addr
877219182,source,CanVec 6.0 - NRCan,regular
877219182,city,Edmonton,addr
877219182,street,79 Avenue   NW,addr
877219182,housenumber,10964,addr
877219184,source,CanVec 6.0 - NRCan,regular
877219184,city,Edmonton,addr
877219184,street,111 Street   NW,addr
877219184,housenumber,7403,addr
877219186,source,CanVec 6.0 - NRCan,regular
877219186,city,Edmonton,addr
877219186,street,Windsor Road   NW,addr
877219186,housenumber,12023,addr
877219190,source,CanVec 6.0 - NRCan,regular
877219190,city,Edmonton,addr
877219190,street,65 Avenue   NW,addr
877219190,housenumber,10803,addr
877219195,source,CanVec 6.0 - NRCan,regular
877219195,city,Edmonton,addr
877219195,street,106 Street   NW,addr
877219195,housenumber,7616,addr
877219199,source,CanVec 6.0 - NRCan,regular
877219199,city,Edmonton,addr
877219199,street,112a Street   NW,addr
877219199,housenumber,6503,addr
877219208,source,CanVec 6.0 - NRCan,regular
877219208,city,Edmonton,addr
877219208,street,106 Street NW,addr
877219208,housenumber,8224,addr
877219209,source,CanVec 6.0 - NRCan,regular
877219209,city,Edmonton,addr
877219209,street,78 Avenue   NW,addr
877219209,housenumber,10403,addr
877219210,source,CanVec 6.0 - NRCan,regular
877219210,city,Edmonton,addr
877219210,street,86 Avenue   NW,addr
877219210,housenumber,13423,addr
877219215,source,CanVec 6.0 - NRCan,regular
877219215,city,Edmonton,addr
877219215,street,82 Avenue NW,addr
877219215,housenumber,10603,addr
877219217,source,CanVec 6.0 - NRCan,regular
877219217,city,Edmonton,addr
877219217,street,109 Street   NW,addr
877219217,housenumber,7504,addr
877219220,source,CanVec 6.0 - NRCan,regular
877219220,city,Edmonton,addr
877219220,street,119 Street   NW,addr
877219220,housenumber,8904,addr
877219226,source,CanVec 6.0 - NRCan,regular
877219226,city,Edmonton,addr
877219226,street,108 Street   NW,addr
877219226,housenumber,7425,addr
877219229,source,CanVec 6.0 - NRCan,regular
877219229,city,Edmonton,addr
877219229,street,109 Street   NW,addr
877219229,housenumber,8541,addr
877219234,source,CanVec 6.0 - NRCan,regular
877219234,city,Edmonton,addr
877219234,street,70 Avenue   NW,addr
877219234,housenumber,10403,addr
877219235,source,CanVec 6.0 - NRCan,regular
877219235,city,Edmonton,addr
877219235,street,79 Avenue NW,addr
877219235,housenumber,10653,addr
877219236,source,CanVec 6.0 - NRCan,regular
877219236,city,Edmonton,addr
877219236,street,109 Street   NW,addr
877219236,housenumber,8448,addr
877219237,source,CanVec 6.0 - NRCan,regular
877219237,city,Edmonton,addr
877219237,street,108 Street   NW,addr
877219237,housenumber,7104,addr
877219238,source,CanVec 6.0 - NRCan,regular
877219238,city,Edmonton,addr
877219238,street,107 Street NW,addr
877219238,housenumber,7924,addr
877219239,source,CanVec 6.0 - NRCan,regular
877219239,city,Edmonton,addr
877219239,street,81 Avenue NW,addr
877219239,housenumber,10503,addr
877219241,source,CanVec 6.0 - NRCan,regular
877219241,city,Edmonton,addr
877219241,street,106 Street NW,addr
877219241,housenumber,8304,addr
877219243,source,CanVec 6.0 - NRCan,regular
877219243,city,Edmonton,addr
877219243,street,80 Avenue   NW,addr
877219243,housenumber,11003,addr
877219244,source,CanVec 6.0 - NRCan,regular
877219244,city,Edmonton,addr
877219244,street,116 Street   NW,addr
877219244,housenumber,8839,addr
877219245,source,CanVec 6.0 - NRCan,regular
877219245,city,Edmonton,addr
877219245,street,82 Avenue   NW,addr
877219245,housenumber,11159,addr
877219246,source,CanVec 6.0 - NRCan,regular
877219246,city,Edmonton,addr
877219246,street,108 Street   NW,addr
877219246,housenumber,7023,addr
877219247,source,CanVec 6.0 - NRCan,regular
877219247,city,Edmonton,addr
877219247,street,117 Street   NW,addr
877219247,housenumber,8459,addr
877219248,source,CanVec 6.0 - NRCan,regular
877219248,city,Edmonton,addr
877219248,street,108a Street NW,addr
877219248,housenumber,8667,addr
877219249,source,CanVec 6.0 - NRCan,regular
877219249,city,Edmonton,addr
877219249,street,111 Street   NW,addr
877219249,housenumber,6804,addr
877219252,source,CanVec 6.0 - NRCan,regular
877219252,city,Edmonton,addr
877219252,street,108 Street   NW,addr
877219252,housenumber,7736,addr
877219253,source,CanVec 6.0 - NRCan,regular
877219253,city,Edmonton,addr
877219253,street,88 Avenue   NW,addr
877219253,housenumber,13924,addr
877219254,source,CanVec 6.0 - NRCan,regular
877219254,city,Edmonton,addr
877219254,street,83 Avenue NW,addr
877219254,housenumber,10573,addr
877219255,source,CanVec 6.0 - NRCan,regular
877219255,city,Edmonton,addr
877219255,street,110 Street   NW,addr
877219255,housenumber,8224,addr
877219256,source,CanVec 6.0 - NRCan,regular
877219256,city,Edmonton,addr
877219256,street,71 Avenue   NW,addr
877219256,housenumber,10502,addr
877219257,source,CanVec 6.0 - NRCan,regular
877219257,city,Edmonton,addr
877219257,street,118 Street   NW,addr
877219257,housenumber,7310,addr
877219259,source,CanVec 6.0 - NRCan,regular
877219259,city,Edmonton,addr
877219259,street,72 Avenue   NW,addr
877219259,housenumber,10503,addr
877219260,source,CanVec 6.0 - NRCan,regular
877219260,city,Edmonton,addr
877219260,street,70 Avenue   NW,addr
877219260,housenumber,10502,addr
877219261,source,CanVec 6.0 - NRCan,regular
877219261,city,Edmonton,addr
877219261,street,Saskatchewan Drive NW,addr
877219261,housenumber,8703,addr
877219262,source,CanVec 6.0 - NRCan,regular
877219262,city,Edmonton,addr
877219262,street,Saskatchewan Drive NW,addr
877219262,housenumber,9303,addr
877219263,source,CanVec 6.0 - NRCan,regular
877219263,city,Edmonton,addr
877219263,street,106 Street   NW,addr
877219263,housenumber,6730,addr
877219264,source,CanVec 6.0 - NRCan,regular
877219264,city,Edmonton,addr
877219264,street,Saskatchewan Drive NW,addr
877219264,housenumber,10504,addr
877219266,source,CanVec 6.0 - NRCan,regular
877219266,city,Edmonton,addr
877219266,street,64 Avenue   NW,addr
877219266,housenumber,10802,addr
877219268,source,CanVec 6.0 - NRCan,regular
877219268,city,Edmonton,addr
877219268,street,72 Avenue   NW,addr
877219268,housenumber,11603,addr
877219269,source,CanVec 6.0 - NRCan,regular
877219269,city,Edmonton,addr
877219269,street,131 Street NW,addr
877219269,housenumber,6624,addr
877219270,source,CanVec 6.0 - NRCan,regular
877219270,city,Edmonton,addr
877219270,street,81 Avenue NW,addr
877219270,housenumber,13304,addr
877219271,source,CanVec 6.0 - NRCan,regular
877219271,city,Edmonton,addr
877219271,street,Laurier Place NW,addr
877219271,housenumber,5,addr
877219272,source,CanVec 6.0 - NRCan,regular
877219272,city,Edmonton,addr
877219272,street,87 Avenue   NW,addr
877219272,housenumber,11819,addr
877219273,source,CanVec 6.0 - NRCan,regular
877219273,city,Edmonton,addr
877219273,street,Grand View Drive NW,addr
877219273,housenumber,13023,addr
877219275,source,CanVec 6.0 - NRCan,regular
877219275,city,Edmonton,addr
877219275,street,90a Avenue   NW,addr
877219275,housenumber,13924,addr
877219276,source,CanVec 6.0 - NRCan,regular
877219276,city,Edmonton,addr
877219276,street,115 Street   NW,addr
877219276,housenumber,7303,addr
877219277,source,CanVec 6.0 - NRCan,regular
877219277,city,Edmonton,addr
877219277,street,109 Street   NW,addr
877219277,housenumber,6704,addr
877219279,source,CanVec 6.0 - NRCan,regular
877219279,city,Edmonton,addr
877219279,street,79 Avenue   NW,addr
877219279,housenumber,11260,addr
877219280,source,CanVec 6.0 - NRCan,regular
877219280,city,Edmonton,addr
877219280,street,139 Street   NW,addr
877219280,housenumber,9003,addr
877219281,source,CanVec 6.0 - NRCan,regular
877219281,city,Edmonton,addr
877219281,street,112 Street   NW,addr
877219281,housenumber,8203,addr
877219282,source,CanVec 6.0 - NRCan,regular
877219282,city,Edmonton,addr
877219282,street,67 Avenue   NW,addr
877219282,housenumber,11204,addr
877219283,source,CanVec 6.0 - NRCan,regular
877219283,city,Edmonton,addr
877219283,street,Saskatchewan Drive NW,addr
877219283,housenumber,10860,addr
877219284,source,CanVec 6.0 - NRCan,regular
877219284,city,Edmonton,addr
877219284,street,67 Avenue   NW,addr
877219284,housenumber,11203,addr
877219286,source,CanVec 6.0 - NRCan,regular
877219286,city,Edmonton,addr
877219286,street,109 Street   NW,addr
877219286,housenumber,8103,addr
877219287,source,CanVec 6.0 - NRCan,regular
877219287,city,Edmonton,addr
877219287,street,83 Avenue NW,addr
877219287,housenumber,10804,addr
877219288,source,CanVec 6.0 - NRCan,regular
877219288,city,Edmonton,addr
877219288,street,105 Street   NW,addr
877219288,housenumber,9423,addr
877219289,source,CanVec 6.0 - NRCan,regular
877219289,city,Edmonton,addr
877219289,street,114a Street   NW,addr
877219289,housenumber,7204,addr
877219290,source,CanVec 6.0 - NRCan,regular
877219290,city,Edmonton,addr
877219290,street,106 Street   NW,addr
877219290,housenumber,7103,addr
877219293,source,CanVec 6.0 - NRCan,regular
877219293,city,Edmonton,addr
877219293,street,Grand View Drive NW,addr
877219293,housenumber,12804,addr
877219294,source,CanVec 6.0 - NRCan,regular
877219294,city,Edmonton,addr
877219294,street,67 Avenue   NW,addr
877219294,housenumber,10851,addr
877219296,source,CanVec 6.0 - NRCan,regular
877219296,city,Edmonton,addr
877219296,street,117 Street   NW,addr
877219296,housenumber,9203,addr
877219298,source,CanVec 6.0 - NRCan,regular
877219298,city,Edmonton,addr
877219298,street,109 Street   NW,addr
877219298,housenumber,8403,addr
877219299,source,CanVec 6.0 - NRCan,regular
877219299,city,Edmonton,addr
877219299,street,Grand View Drive NW,addr
877219299,housenumber,13024,addr
877219300,source,CanVec 6.0 - NRCan,regular
877219300,city,Edmonton,addr
877219300,street,80 Avenue NW,addr
877219300,housenumber,13904,addr
877219301,source,CanVec 6.0 - NRCan,regular
877219301,city,Edmonton,addr
877219301,street,Saskatchewan Drive NW,addr
877219301,housenumber,8904,addr
877219302,source,CanVec 6.0 - NRCan,regular
877219302,city,Edmonton,addr
877219302,street,118 Street   NW,addr
877219302,housenumber,9227,addr
877219303,source,CanVec 6.0 - NRCan,regular
877219303,city,Edmonton,addr
877219303,street,75 Avenue   NW,addr
877219303,housenumber,11347,addr
877219305,source,CanVec 6.0 - NRCan,regular
877219305,city,Edmonton,addr
877219305,street,137 Street   NW,addr
877219305,housenumber,8603,addr
877219308,source,CanVec 6.0 - NRCan,regular
877219308,city,Edmonton,addr
