id,key,value,type 
218531785,levels,1,building
218535863,highway,steps,regular
218535864,highway,steps,regular
218800879,fax,+17804369137,regular
218800879,name,Belgravia School,regular
218800879,email,belgravia@epsb.ca,regular
218800879,phone,1-780-435-5560,regular
218800879,source,Bing,regular
218800879,amenity,school,regular
218800879,website,http://belgravia.epsb.ca,regular
218800879,building,school,regular
218800879,operator,Edmonton Public Schools,regular
218800879,street,74 Avenue NW,addr
218800879,addr,Edmonton Public Schools / data.edmonton.ca,source
218800879,postcode,T6G 0G1,addr
218800879,housenumber,11605,addr
218800879,alberta_school_number,7107,regular
218800885,fax,+17804396731,regular
218800885,name,Brookside Elementary School,regular
218800885,email,brookside@epsb.ca,regular
218800885,phone,1-780-434-0464,regular
218800885,amenity,school,regular
218800885,website,http://brookside.epsb.ca,regular
218800885,building,school,regular
218800885,operator,Edmonton Public Schools,regular
218800885,street,143 Street NW,addr
218800885,addr,Edmonton Public Schools / data.edmonton.ca,source
218800885,postcode,T6H 4E5,addr
218800885,housenumber,5504,addr
218800885,alberta_school_number,7146,regular
218800904,building,school,regular
218800908,fax,+17804523151,regular
218800908,name,Glenora Elementary School,regular
218800908,email,glenora@epsb.ca,regular
218800908,phone,1-780-452-4740,regular
218800908,source,Bing,regular
218800908,amenity,school,regular
218800908,website,http://glenora.epsb.ca,regular
218800908,building,school,regular
218800908,operator,Edmonton Public Schools,regular
218800908,street,102 Avenue NW,addr
218800908,addr,Edmonton Public Schools / data.edmonton.ca,source
218800908,postcode,T5N 0N7,addr
218800908,housenumber,13520,addr
218800908,alberta_school_number,7126,regular
218800911,fax,+17804471198,regular
218800911,name,Grovenor School,regular
218800911,email,grovenor@epsb.ca,regular
218800911,phone,1-780-455-0832,regular
218800911,source,Bing,regular
218800911,website,http://grovenor.epsb.ca,regular
218800911,building,school,regular
218800911,operator,Edmonton Public Schools,regular
218800911,street,144 Street NW,addr
218800911,addr,Edmonton Public Schools / data.edmonton.ca,source
218800911,postcode,T5N 2V3,addr
218800911,housenumber,10345,addr
218800911,alberta_school_number,7129,regular
218800953,fax,+17804361405,regular
218800953,name,McKee Elementary School,regular
218800953,email,mckee@epsb.ca,regular
218800953,phone,1-780-435-7140,regular
218800953,source,Bing,regular
218800953,amenity,school,regular
218800953,website,http://mckee.epsb.ca,regular
218800953,building,school,regular
218800953,operator,Edmonton Public Schools,regular
218800953,city,Edmonton,addr
218800953,street,51 Avenue NW,addr
218800953,addr,Edmonton Public Schools / data.edmonton.ca,source
218800953,postcode,T6H 0L3,addr
218800953,housenumber,10725,addr
218800953,alberta_school_number,7195,regular
218800956,fax,+17804386049,regular
218800956,email,mckernan@epsb.ca,regular
218800956,phone,1-780-435-4163,regular
218800956,building,school,regular
218800956,operator,Edmonton Public Schools,regular
218800956,street,76 Avenue NW,addr
218800956,addr,Edmonton Public Schools / data.edmonton.ca,source
218800956,postcode,T6G 0K1,addr
218800956,housenumber,11330,addr
218800956,alberta_school_number,7523,regular
218800971,building,school,regular
218800977,fax,+17804845207,regular
218800977,name,Rio Terrace School,regular
218800977,email,rioterrace@epsb.ca,regular
218800977,phone,1-780-481-6866,regular
218800977,amenity,school,regular
218800977,website,http://rioterrace.epsb.ca,regular
218800977,building,school,regular
218800977,operator,Edmonton Public Schools,regular
218800977,street,154 Street NW,addr
218800977,addr,Edmonton Public Schools / data.edmonton.ca,source
218800977,postcode,T5R 1R7,addr
218800977,housenumber,7608,addr
218800977,alberta_school_number,7211,regular
218801000,fax,+17804513866,regular
218801000,name,Westminster School,regular
218801000,email,westminster@epsb.ca,regular
218801000,phone,1-780-452-4343,regular
218801000,amenity,school,regular
218801000,website,http://westminster.epsb.ca,regular
218801000,building,school,regular
218801000,operator,Edmonton Public Schools,regular
218801000,street,104 Avenue NW,addr
218801000,addr,Edmonton Public Schools / data.edmonton.ca,source
218801000,postcode,T5N 0W4,addr
218801000,housenumber,13712,addr
218801000,alberta_school_number,7543,regular
218801001,fax,+17804338523,regular
218801001,name,Windsor Park School,regular
218801001,email,windsor@epsb.ca,regular
218801001,phone,1-780-433-3924,regular
218801001,source,Bing,regular
218801001,amenity,school,regular
218801001,website,http://windsorpark.epsb.ca,regular
218801001,building,school,regular
218801001,operator,Edmonton Public Schools,regular
218801001,street,118 Street NW,addr
218801001,addr,Edmonton Public Schools / data.edmonton.ca,source
218801001,postcode,T6G 1T5,addr
218801001,housenumber,8720,addr
218801001,alberta_school_number,7182,regular
218801003,highway,footway,regular
218801004,highway,footway,regular
218801005,highway,footway,regular
218801009,source,Bing,regular
218801009,building,yes,regular
218801010,building,yes,regular
219449757,source,Bing,regular
219449757,landuse,residential,regular
219449758,source,Bing,regular
219449758,landuse,residential,regular
219449760,source,Bing,regular
219449760,landuse,residential,regular
219449761,source,Bing,regular
219449761,landuse,residential,regular
219449762,source,Bing,regular
219449762,landuse,residential,regular
219449763,source,Bing,regular
219449763,landuse,residential,regular
219449764,source,Bing,regular
219449764,landuse,residential,regular
219449766,source,Bing,regular
219449766,landuse,residential,regular
219449768,source,Bing,regular
219449768,landuse,residential,regular
219449770,source,Bing,regular
219449770,landuse,residential,regular
219449771,source,Bing,regular
219449771,landuse,residential,regular
219449772,source,Bing,regular
219449772,landuse,residential,regular
219449773,source,Bing,regular
219449773,landuse,residential,regular
219449774,source,Bing,regular
219449774,landuse,residential,regular
219449775,source,Bing,regular
219449775,landuse,residential,regular
219449776,source,Bing,regular
219449776,landuse,residential,regular
219449777,source,Bing,regular
219449777,landuse,residential,regular
219449778,source,Bing,regular
219449778,landuse,residential,regular
219449780,source,Bing,regular
219449780,landuse,residential,regular
219449781,source,Bing,regular
219449781,landuse,residential,regular
219449782,source,Bing,regular
219449782,landuse,residential,regular
219449783,source,Bing,regular
219449783,landuse,residential,regular
219449784,source,Bing,regular
219449784,landuse,residential,regular
219449785,source,Bing,regular
219449785,landuse,residential,regular
219449786,source,Bing,regular
219449786,landuse,residential,regular
219449787,source,Bing,regular
219449787,landuse,residential,regular
219449788,source,Bing,regular
219449788,highway,service,regular
219449788,service,alley,regular
219449789,source,Bing,regular
219449789,landuse,residential,regular
219449790,source,Bing,regular
219449790,landuse,residential,regular
219449791,highway,service,regular
219449791,service,alley,regular
219449792,source,Bing,regular
219449792,landuse,residential,regular
219449793,source,Bing,regular
219449793,landuse,residential,regular
219488200,sport,baseball,regular
219488200,source,Bing,regular
219488200,leisure,pitch,regular
219488201,name,Oliver School,regular
219488201,source,Bing,regular
219488201,amenity,school,regular
219488202,source,Bing,regular
219488202,leisure,park,regular
219488203,source,Bing,regular
219488203,highway,service,regular
219488203,service,alley,regular
219488205,highway,service,regular
219488205,service,alley,regular
219488206,source,Bing,regular
219488206,highway,service,regular
219488206,service,alley,regular
219488207,highway,service,regular
219488207,service,alley,regular
219488208,source,Bing,regular
219488208,highway,service,regular
219488208,service,alley,regular
219488209,highway,service,regular
219488209,service,alley,regular
219488210,source,Bing,regular
219488210,leisure,park,regular
219488211,sport,baseball,regular
219488211,source,Bing,regular
219488211,leisure,pitch,regular
219488212,highway,service,regular
219488212,service,alley,regular
219488213,source,Bing,regular
219488213,leisure,playground,regular
219488214,lit,yes,regular
219488214,name,104 Avenue NW,regular
219488214,lanes,2,regular
219488214,oneway,yes,regular
219488214,highway,secondary,regular
219488215,highway,service,regular
219488215,service,alley,regular
219488216,source,Bing,regular
219488216,highway,service,regular
219488216,service,alley,regular
219488217,highway,service,regular
219488217,service,alley,regular
219488218,source,Bing,regular
219488218,leisure,playground,regular
219488219,source,Bing,regular
219488219,highway,service,regular
219488219,service,alley,regular
219488220,source,Bing,regular
219488220,leisure,park,regular
219488221,name,Oliver Pool,regular
219488221,source,Bing,regular
219488221,leisure,swimming_pool,regular
219488223,highway,service,regular
219488223,service,alley,regular
219488224,source,Bing,regular
219488224,leisure,playground,regular
219488225,source,Bing,regular
219488225,leisure,park,regular
219620019,oneway,yes,regular
219620019,highway,secondary_link,regular
219620019,maxheight,3.2m,regular
219620020,oneway,yes,regular
219620020,highway,secondary_link,regular
219620020,maxheight,3.2m,regular
219620021,foot,yes,regular
219620021,bicycle,yes,regular
219620021,highway,footway,regular
219620021,surface,paved,regular
219620022,name,High Level Bridge Streetcar,regular
219620022,layer,1,regular
219620022,usage,tourism,regular
219620022,railway,preserved,regular
219620022,website,http://www.edmonton-radial-railway.ab.ca/highlevelbridge/,regular
219620022,electrified,contact_line,regular
219620023,name,High Level Bridge Streetcar,regular
219620023,layer,1,regular
219620023,usage,tourism,regular
219620023,bridge,yes,regular
219620023,railway,preserved,regular
219620023,website,http://www.edmonton-radial-railway.ab.ca/highlevelbridge/,regular
219620023,electrified,contact_line,regular
219624711,name,Laurier Drive NW,regular
219624711,highway,residential,regular
219624712,name,139 Street NW,regular
219624712,highway,residential,regular
219624713,name,76 Ave NW,regular
219624713,highway,residential,regular
219624714,name,109 Street NW,regular
219624714,lanes,2,regular
219624714,oneway,yes,regular
219624714,highway,secondary,regular
219624714,maxheight,3.2m,regular
219624715,highway,service,regular
219624717,name,Laurier Place NW,regular
219624717,highway,residential,regular
219624718,name,Laurier Place NW,regular
219624718,highway,residential,regular
219624719,name,140 Street NW,regular
219624719,highway,residential,regular
219624720,name,Laurier Place NW,regular
219624720,highway,residential,regular
219624721,name,142A Street NW,regular
219624721,highway,residential,regular
219624722,name,77 Avenue NW,regular
219624722,highway,residential,regular
219624723,highway,service,regular
219624724,highway,service,regular
219624725,name,75 Ave NW,regular
219624725,highway,residential,regular
219624726,name,75 Ave NW,regular
219624726,highway,residential,regular
219625888,highway,service,regular
219625888,service,parking_aisle,regular
219625888,surface,unpaved,regular
219625889,highway,service,regular
219625889,service,alley,regular
219625890,name,Buena Vista Road NW,regular
219625890,highway,tertiary,regular
219625891,highway,service,regular
219625892,highway,service,regular
219625892,service,parking_aisle,regular
219625893,name,Buena Vista Road NW,regular
219625893,highway,residential,regular
219625894,name,83 Ave NW,regular
219625894,highway,residential,regular
219625895,highway,service,regular
219625895,service,alley,regular
219625896,highway,service,regular
219625896,service,parking_aisle,regular
219625896,surface,unpaved,regular
219625897,highway,service,regular
219625900,highway,service,regular
219625900,service,parking_aisle,regular
219625900,surface,unpaved,regular
219625902,highway,service,regular
219625902,service,parking_aisle,regular
219625903,highway,service,regular
219625903,service,alley,regular
219625904,name,82 Ave NW,regular
219625904,highway,residential,regular
219625905,bicycle,designated,regular
219625905,highway,service,regular
219625906,name,133 Street NW,regular
219625906,lanes,2,regular
219625906,highway,residential,regular
219625907,highway,service,regular
219625907,service,alley,regular
219625908,highway,service,regular
219625908,service,parking_aisle,regular
219625908,surface,unpaved,regular
219625909,highway,service,regular
219625909,service,alley,regular
219625910,highway,service,regular
219625910,service,parking_aisle,regular
219625911,highway,service,regular
219625911,service,parking_aisle,regular
219625911,surface,unpaved,regular
219625913,name,138 St NW,regular
219625913,highway,residential,regular
219625914,highway,footway,regular
219625915,name,81 Avenue NW,regular
219625915,highway,residential,regular
219625917,highway,service,regular
219625917,service,parking_aisle,regular
219625917,surface,unpaved,regular
219625918,highway,service,regular
219625921,name,137 Street NW,regular
219625921,highway,residential,regular
219625923,name,137 Street NW,regular
219625923,highway,residential,regular
219625924,highway,service,regular
219625924,surface,unpaved,regular
219625927,highway,service,regular
219625927,service,parking_aisle,regular
219625927,surface,unpaved,regular
219627561,amenity,parking,regular
219627562,highway,path,regular
219627563,amenity,parking,regular
219627564,foot,yes,regular
219627564,bicycle,no,regular
219627564,highway,footway,regular
219627564,surface,unpaved,regular
219627565,amenity,parking,regular
219627567,amenity,parking,regular
219627568,highway,footway,regular
219627694,amenity,parking,regular
219647489,area,no,regular
219647489,foot,no,regular
219647489,layer,-1,regular
219647489,oneway,yes,regular
219647489,highway,service,regular
219647489,service,driveway,regular
220258637,fee,yes,regular
220258637,name,Jubilee Car Park,regular
220258637,amenity,parking,regular
220258637,parking,multi-storey,regular
220366116,name,Stuart Davis Plaza,regular
220366116,leisure,park,regular
220395892,name,Good Samaritan Southgate Care Centre,regular
220395892,amenity,nursing_home,regular
220395892,building,yes,regular
220504468,name,Strathcona Tender Loving Daycare,regular
220504468,source,Tenant,regular
220504468,amenity,kindergarten,regular
220504468,building,yes,regular
220504468,city,Edmonton,addr
220504468,street,9932 81 Avenue NW,addr
220504468,designation,Daycare,regular
220504468,postcode,T6E 1W6,addr
220504468,levels,2,building
220504468,housenumber,#102,addr
221156498,name,Saville Community Sports Centre,regular
221156498,leisure,sports_centre,regular
221156498,building,yes,regular
221156499,name,GO Community Centre,regular
221156499,leisure,sports_centre,regular
221156499,building,yes,regular
221156813,name,Medical Isotope and Cyclotron Facility,regular
221156813,building,yes,regular
221156813,short_name,MICF,regular
221158609,name,Riverbend United Church,regular
221158609,amenity,place_of_worship,regular
221158609,website,http://riverbendunited.org,regular
221158609,building,yes,regular
221158609,religion,christian,regular
221158820,building,yes,regular
221195219,name,Research Transition Facility,regular
221195219,building,yes,regular
221195219,short_name,RTF,regular
221195220,name,Kaye Edmonton Clinic,regular
221195220,amenity,hospital,regular
221195220,building,yes,regular
221195220,operator,Alberta Health Services,regular
221195221,fee,yes,regular
221195221,amenity,parking,regular
221195221,parking,multi-storey,regular
221195221,building,yes,regular
221226946,highway,service,regular
221226953,highway,service,regular
221226953,service,parking_aisle,regular
221226954,highway,service,regular
221226954,service,parking_aisle,regular
221226955,highway,service,regular
221226955,service,parking_aisle,regular
221231771,highway,service,regular
221231771,service,parking_aisle,regular
221231772,highway,service,regular
221231772,service,parking_aisle,regular
221231773,highway,service,regular
221231773,service,parking_aisle,regular
221231774,highway,service,regular
221231774,service,parking_aisle,regular
221231775,highway,service,regular
221231776,highway,service,regular
221231777,highway,service,regular
221231778,highway,service,regular
221231778,service,parking_aisle,regular
221231779,highway,service,regular
221231779,service,parking_aisle,regular
221231780,highway,service,regular
221231780,service,parking_aisle,regular
221231781,highway,service,regular
221231781,service,parking_aisle,regular
221231782,highway,service,regular
221231782,service,parking_aisle,regular
221231783,highway,service,regular
221231783,service,parking_aisle,regular
221231784,highway,service,regular
221231784,service,parking_aisle,regular
221231785,highway,service,regular
221231785,service,parking_aisle,regular
221231786,highway,service,regular
221231786,service,parking_aisle,regular
221231787,highway,service,regular
221231787,service,parking_aisle,regular
221231788,highway,service,regular
221231788,service,parking_aisle,regular
221231789,highway,service,regular
221231789,service,parking_aisle,regular
221231790,highway,service,regular
221231790,service,parking_aisle,regular
221231791,highway,service,regular
221231791,service,parking_aisle,regular
221231792,highway,service,regular
221231792,service,parking_aisle,regular
221231793,highway,service,regular
221231793,service,parking_aisle,regular
221231794,highway,service,regular
221231794,service,parking_aisle,regular
221231795,highway,service,regular
221231795,service,parking_aisle,regular
221231796,highway,service,regular
221231796,service,driveway,regular
221231797,highway,service,regular
221231797,service,parking_aisle,regular
221231798,highway,service,regular
221231799,name,51 Ave NW,regular
221231799,lanes,2,regular
221231799,highway,residential,regular
221231799,surface,asphalt,regular
221231800,highway,service,regular
221231800,service,parking_aisle,regular
221231801,highway,service,regular
221231801,service,parking_aisle,regular
221231802,highway,service,regular
221231802,service,parking_aisle,regular
221231803,highway,service,regular
221231803,service,parking_aisle,regular
221231804,highway,service,regular
221231804,service,parking_aisle,regular
221231805,highway,service,regular
221231805,service,parking_aisle,regular
221231806,highway,service,regular
221231806,service,parking_aisle,regular
221231807,highway,service,regular
221231807,service,parking_aisle,regular
221231808,highway,service,regular
221231808,service,parking_aisle,regular
221360787,name,Liquor Depot,regular
221360787,shop,alcohol,regular
221360787,building,yes,regular
221500541,highway,service,regular
221500541,service,parking_aisle,regular
221500542,highway,service,regular
221500542,service,parking_aisle,regular
221500543,highway,service,regular
221500543,service,parking_aisle,regular
221500544,highway,service,regular
221500544,service,parking_aisle,regular
221500545,highway,service,regular
221500545,service,parking_aisle,regular
221500546,bicycle,yes,regular
221500546,highway,footway,regular
221500547,water,pond,regular
221500547,natural,water,regular
221500548,bicycle,yes,regular
221500548,highway,footway,regular
221500549,part,yes,building
221501791,name,Heritage Amphitheatre,regular
221501791,amenity,theatre,regular
221501791,building,roof,regular
221501793,amenity,parking,regular
221501794,name,Site #3,regular
221501794,amenity,shelter,regular
221501794,building,yes,regular
221501794,shelter_type,picnic_shelter,regular
221501795,leisure,playground,regular
221506979,highway,service,regular
221506979,service,alley,regular
221506980,highway,service,regular
221506980,service,alley,regular
221506981,highway,service,regular
221506981,service,alley,regular
221506982,highway,service,regular
221506982,service,alley,regular
221506983,name,63 Avenue NW,regular
221506983,highway,residential,regular
221506984,highway,service,regular
221506984,service,alley,regular
221506985,highway,service,regular
221506985,service,alley,regular
221506986,highway,service,regular
221506986,service,alley,regular
221521432,name,Icon Tower 1,regular
221521432,building,yes,regular
221521433,name,Icon Tower 2,regular
221521433,building,yes,regular
221521434,name,Phillips Lofts,regular
221521434,building,apartments,regular
221521435,name,The Century,regular
221521435,building,yes,regular
221521435,street,104 Street NW,addr
221521435,housenumber,10180,addr
221521436,name,Metals Limited Building,regular
221521436,building,yes,regular
221521436,street,104 Street NW,addr
221521436,housenumber,10190,addr
221521437,building,yes,regular
221521438,name,McKenney Building,regular
221521438,building,yes,regular
221521439,building,yes,regular
221525672,name,Art Gallery of Alberta,regular
221525672,tourism,museum,regular
221525672,building,yes,regular
221525672,operator,Governmentof Alberta,regular
221525672,wikidata,Q705545,regular
221525672,city,Edmonton,addr
221525672,tourism_1,muse,regular
221525672,wikipedia,en:Art Gallery of Alberta,regular
221525672,street,Sir Winston Churchill Square,addr
221525672,artwork_type,mural,regular
221525672,postcode,T5J 2C1,addr
221525672,province,AB,addr
221525672,housenumber,2,addr
221525673,name,Francis Winspear Centre for Music,regular
221525673,amenity,theatre,regular
221525673,building,yes,regular
221525673,genre,philharmonic,theatre
221525674,name,Centennial Plaza,regular
221525674,place,square,regular
221525674,leisure,common,regular
221525674,city,Edmonton,addr
221525674,street,101A Street NW;101A Avenue NW,addr
221525674,province,AB,addr
221525674,housenumber,9904-9924,addr
221643362,water,pond,regular
221643362,natural,water,regular
221643363,waterway,stream,regular
221643364,natural,wood,regular
221643365,highway,footway,regular
221643366,natural,wood,regular
221659267,name,119 Street NW,regular
221659267,highway,residential,regular
221659268,name,Windsor Park,regular
221659268,leisure,park,regular
221659269,highway,service,regular
221659269,service,alley,regular
221659270,highway,service,regular
221659270,service,alley,regular
221659271,highway,service,regular
221659271,service,alley,regular
221659272,highway,service,regular
221659272,service,alley,regular
221659273,highway,service,regular
221659273,service,alley,regular
221659274,highway,service,regular
221659274,service,alley,regular
221659275,highway,service,regular
221659275,service,alley,regular
221659276,highway,service,regular
221659276,service,alley,regular
221659277,highway,service,regular
221659277,service,alley,regular
221659278,highway,service,regular
221659278,service,alley,regular
221659279,highway,service,regular
221659279,service,alley,regular
221659280,leisure,park,regular
221871590,highway,service,regular
221871590,service,parking_aisle,regular
221871593,building,yes,regular
221871594,name,Blue Cross,regular
221871594,office,yes,regular
221871594,building,yes,regular
221871595,name,Money Mart,regular
221871595,shop,money_lender,regular
221871595,building,yes,regular
221871596,name,Queen Donair,regular
221871596,amenity,fast_food,regular
221871596,building,yes,regular
221871597,building,yes,regular
221871598,building,yes,regular
221871599,building,yes,regular
221871600,building,yes,regular
221871601,amenity,parking,regular
221871602,amenity,parking,regular
221871603,amenity,parking,regular
221871605,amenity,parking,regular
221871606,amenity,parking,regular
221871607,amenity,parking,regular
221871608,amenity,parking,regular
221871609,amenity,parking,regular
222645441,fax,+17809178686,regular
222645441,name,Centre High,regular
222645441,email,centrehigh@epsb.ca,regular
222645441,phone,1-780-425-6753,regular
222645441,amenity,school,regular
222645441,website,http://centrehigh.epsb.ca,regular
222645441,building,yes,regular
222645441,operator,Edmonton Public Schools,regular
222645441,city,Edmonton,addr
222645441,street,102 Avenue NW,addr
222645441,addr,Edmonton Public Schools / data.edmonton.ca,source
222645441,postcode,T5J 5A2,addr
222645441,province,AB,addr
222645441,housenumber,10310,addr
222645441,alberta_school_number,17,regular
222646872,building,yes,regular
222679654,source,Bing,regular
222679654,building,retail,regular
222679658,source,Bing,regular
222679658,landuse,commercial,regular
222679659,source,Bing,regular
222679659,building,apartments,regular
222679660,source,Bing,regular
222679660,building,retail,regular
222679665,source,Bing,regular
222679665,landuse,residential,regular
222679666,source,Bing,regular
222679666,building,retail,regular
222679668,source,Bing,regular
222679668,landuse,residential,regular
222679669,source,Bing,regular
222679669,building,retail,regular
222679672,source,Bing,regular
222679672,building,residential,regular
222679674,source,Bing,regular
222679674,building,retail,regular
222679676,source,Bing,regular
222679676,building,retail,regular
222679677,source,Bing,regular
222679677,building,retail,regular
222679682,source,Bing,regular
222679682,building,retail,regular
222679695,source,Bing,regular
222679695,building,retail,regular
222679699,name,Harley Court,regular
222679699,source,Bing,regular
222679699,building,residential,regular
222679699,name,local_knowledge,source
222679706,source,Bing,regular
222679706,building,retail,regular
222679711,name,Devonian,regular
222679711,source,Bing,regular
222679711,building,yes,regular
222679713,source,Bing,regular
222679713,landuse,retail,regular
222679715,source,Bing,regular
222679715,landuse,residential,regular
222789429,building,yes,regular
222789430,building,yes,regular
222789431,building,yes,regular
222789434,building,yes,regular
222794862,building,house,regular
222794863,building,residential,regular
222794864,building,residential,regular
222794865,building,house,regular
222794866,building,residential,regular
222794867,source,Bing,regular
222794867,building,house,regular
222794868,source,Bing Map,regular
222794868,building,house,regular
222794869,source,Bing,regular
222794869,building,residential,regular
222794870,building,house,regular
222794871,building,house,regular
222794872,building,residential,regular
222794873,building,house,regular
222794874,building,residential,regular
222794875,building,house,regular
222794876,building,house,regular
222795239,building,house,regular
222806402,building,house,regular
222806403,building,house,regular
222806404,building,residential,regular
222806405,building,house,regular
222806406,building,residential,regular
222806407,building,house,regular
222806408,building,residential,regular
222806409,building,house,regular
222806410,building,house,regular
222806411,building,house,regular
222810376,building,house,regular
222810377,building,house,regular
222810378,building,house,regular
222810379,building,residential,regular
222810380,building,residential,regular
222810381,building,residential,regular
222810382,building,yes,regular
222810383,building,house,regular
222810384,building,house,regular
222810385,building,residential,regular
222810386,building,residential,regular
222810387,building,house,regular
222810388,building,house,regular
222810389,building,house,regular
222810390,building,house,regular
222810391,building,residential,regular
222810392,building,house,regular
222810393,building,house,regular
222812253,building,residential,regular
222812254,building,residential,regular
222812255,building,house,regular
222812256,building,house,regular
222812257,building,house,regular
222812258,building,residential,regular
222812259,building,house,regular
222812260,building,house,regular
222812261,building,residential,regular
222812262,building,house,regular
222812263,building,house,regular
222812264,building,house,regular
222812265,building,residential,regular
222812266,building,residential,regular
222812267,building,residential,regular
222812268,building,house,regular
222812269,building,house,regular
222819982,building,house,regular
222819983,building,house,regular
222819985,building,residential,regular
222819986,building,residential,regular
222819987,building,house,regular
222819989,building,residential,regular
222819990,building,house,regular
222819991,building,residential,regular
222819992,building,house,regular
222819993,building,residential,regular
222819994,building,house,regular
222819995,building,house,regular
222819997,building,house,regular
222819998,building,residential,regular
222819999,building,residential,regular
222820000,building,house,regular
222820001,building,residential,regular
222820002,building,residential,regular
222820003,building,house,regular
222820004,building,house,regular
222820005,building,residential,regular
222820006,building,house,regular
222820007,building,residential,regular
222820008,building,house,regular
222820009,building,residential,regular
222820010,building,house,regular
222820011,building,residential,regular
222820013,building,house,regular
222820014,building,residential,regular
222820015,building,house,regular
222820016,building,house,regular
222820017,building,residential,regular
222820018,building,residential,regular
222820019,building,house,regular
222820020,building,house,regular
222820021,building,residential,regular
222820022,building,residential,regular
222820023,building,house,regular
222820024,building,residential,regular
222820025,building,house,regular
222820027,building,house,regular
222823893,building,house,regular
222823894,building,residential,regular
222823895,building,house,regular
222823896,building,residential,regular
222823897,building,residential,regular
222823898,building,residential,regular
222823899,building,house,regular
222823900,building,residential,regular
222823901,building,residential,regular
222823911,building,house,regular
222823914,building,residential,regular
222823915,building,residential,regular
222823916,building,residential,regular
222823917,building,house,regular
222823918,building,residential,regular
222823919,building,house,regular
222823920,building,residential,regular
222823921,building,house,regular
222825517,building,house,regular
222825518,building,house,regular
222825519,building,house,regular
222825520,building,residential,regular
222825521,building,residential,regular
222825522,building,house,regular
222825523,building,house,regular
222825524,building,residential,regular
222825525,building,residential,regular
222825526,building,house,regular
222825527,building,house,regular
222825528,building,residential,regular
222825529,building,residential,regular
222825530,building,house,regular
222825531,building,residential,regular
222825532,building,house,regular
222825533,building,house,regular
222825534,building,house,regular
222825535,building,house,regular
222826618,building,residential,regular
222826619,building,house,regular
222826620,building,residential,regular
222826621,building,house,regular
222826622,building,residential,regular
222826623,building,residential,regular
222826624,building,residential,regular
222826625,building,house,regular
222826626,building,house,regular
222826627,building,house,regular
222826628,building,residential,regular
222826629,building,house,regular
222826630,building,house,regular
222826631,building,house,regular
222826632,building,residential,regular
222826633,building,residential,regular
222826634,building,house,regular
222826635,building,house,regular
222826636,building,residential,regular
222827034,building,house,regular
222827035,building,residential,regular
222827036,building,residential,regular
222827037,building,house,regular
222827038,building,house,regular
222827039,building,residential,regular
222827040,building,house,regular
222827823,building,residential,regular
222827824,building,house,regular
222827825,building,residential,regular
222827826,building,house,regular
222827827,building,house,regular
222827828,building,house,regular
222827829,building,house,regular
222827830,building,house,regular
222827831,building,house,regular
222827832,building,residential,regular
222827833,building,house,regular
222827834,building,house,regular
222827835,building,residential,regular
222827836,building,house,regular
222827837,building,residential,regular
222827838,building,residential,regular
222827839,building,house,regular
222827840,building,residential,regular
222827841,building,house,regular
222829757,building,house,regular
222829758,building,house,regular
222829759,building,house,regular
222829760,building,residential,regular
222829761,building,residential,regular
222829762,building,house,regular
222829763,building,residential,regular
222829764,building,house,regular
222829765,building,house,regular
222829766,building,house,regular
222829767,building,house,regular
222829768,building,house,regular
222829769,building,residential,regular
222829770,building,house,regular
222829771,building,house,regular
222829772,building,residential,regular
222829773,building,residential,regular
222829774,building,house,regular
222830188,building,house,regular
222830189,building,residential,regular
222830190,building,residential,regular
222830191,building,house,regular
222830192,building,house,regular
222830193,building,house,regular
222830194,building,residential,regular
222830196,building,residential,regular
222831048,building,residential,regular
222831050,building,house,regular
222831052,building,house,regular
222831054,building,residential,regular
222831055,building,house,regular
222831057,building,yes,regular
222831059,building,house,regular
222831060,building,house,regular
222831062,building,residential,regular
222831064,building,house,regular
222831528,building,house,regular
222831529,building,residential,regular
222831530,building,house,regular
222831531,building,residential,regular
222831532,building,residential,regular
222831533,building,residential,regular
222831534,building,house,regular
222831535,building,residential,regular
222831536,building,house,regular
222831543,building,residential,regular
222832313,building,house,regular
222832314,building,residential,regular
222832315,building,house,regular
222832316,building,residential,regular
222832317,building,house,regular
222832318,building,residential,regular
222832319,building,residential,regular
222832320,building,residential,regular
222832321,building,house,regular
222889947,building,residential,regular
222889949,building,residential,regular
222889957,building,house,regular
222896135,name,Newton Place,regular
222896135,height,58.4,regular
222896135,building,apartments,regular
222896135,city,Edmonton,addr
222896135,shape,flat,roof
222896135,street,112 Street NW,addr
222896135,colour,grey,roof
222896135,postcode,T6K 1K7,addr
222896135,province,AB,addr
222896135,material,roof_tiles,roof
222896135,colour,beige clair,building
222896135,levels,20,building
222896135,housenumber,8515,addr
222896135,material,concrete,building
222896139,building,house,regular
222896140,building,house,regular
222896141,building,residential,regular
222896144,building,residential,regular
222896145,name,Sir John Franklin,regular
222896145,height,53.6,regular
222896145,building,apartments,regular
222896145,city,Edmonton,addr
222896145,street,87 Avenue NW,addr
222896145,province,AB,addr
222896145,levels,15,building
222896145,housenumber,11111,addr
222896146,building,yes,regular
222896147,name,Campus Tower Suite Hotel,regular
222896147,height,53.6,regular
222896147,building,hotel,regular
222896147,city,Edmonton,addr
222896147,street,112 Street NW,addr
222896147,colour,grey,roof
222896147,province,AB,addr
222896147,colour,light_brown,building
222896147,levels,15,building
222896147,housenumber,8625,addr
222896148,building,yes,regular
222896149,amenity,parking,regular
